Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,High_52W,Low_52W
2025-12-10,1536.9000244140625,1547.5,1531.4000244140625,1534.0,7991629,0.0019,1538.66,1581.3,1110.42
2025-12-11,1545.0,1550.0,1524.0,1536.9000244140625,4706197,0.0053,1538.47,1581.3,1110.42
2025-12-12,1556.5,1559.800048828125,1546.0999755859375,1550.800048828125,5106655,0.0037,1541.0,1581.3,1110.42
2025-12-15,1556.199951171875,1558.5999755859375,1546.5,1551.199951171875,5774543,0.0032,1543.94,1581.3,1110.42
2025-12-16,1542.300048828125,1551.699951171875,1538.800048828125,1545.0,11731856,-0.0017,1544.19,1581.3,1110.42
2025-12-17,1544.4000244140625,1550.0,1539.300048828125,1550.0,7116649,-0.0036,1544.39,1581.3,1110.42
2025-12-18,1544.4000244140625,1551.5,1535.199951171875,1535.199951171875,6580829,0.006,1546.53,1581.3,1110.42
2025-12-19,1565.0999755859375,1574.199951171875,1551.0,1554.4000244140625,13937275,0.0069,1550.56,1581.3,1110.42
2025-12-22,1575.4000244140625,1577.5,1565.300048828125,1573.5,10184852,0.0012,1554.9,1581.3,1110.42
2025-12-23,1570.699951171875,1580.9000244140625,1568.0999755859375,1580.9000244140625,7506564,-0.0065,1556.93,1581.3,1110.42
2025-12-24,1558.199951171875,1575.699951171875,1553.5999755859375,1572.699951171875,8815745,-0.0092,1557.21,1581.3,1110.42
2025-12-26,1559.199951171875,1561.0,1554.300048828125,1554.699951171875,2311495,0.0029,1559.63,1581.3,1110.42
2025-12-29,1545.5999755859375,1558.0999755859375,1543.5999755859375,1554.9000244140625,5972105,-0.006,1559.8,1581.3,1110.42
2025-12-30,1539.800048828125,1553.5999755859375,1537.800048828125,1547.0,8815884,-0.0047,1559.14,1581.3,1110.42
2025-12-31,1570.4000244140625,1577.0,1541.0,1541.0,5771830,0.0191,1559.9,1581.3,1110.42
2026-01-01,1575.5999755859375,1592.5,1571.0999755859375,1573.699951171875,6408128,0.0012,1559.93,1592.5,1110.42
2026-01-02,1592.300048828125,1594.5999755859375,1578.199951171875,1580.0,6602230,0.0078,1563.01,1594.6,1110.42
2026-01-05,1578.0999755859375,1611.800048828125,1575.300048828125,1593.0,8704973,-0.0094,1565.86,1611.8,1110.42
2026-01-06,1507.5999755859375,1569.0,1496.300048828125,1569.0,27417125,-0.0391,1558.49,1611.8,1110.42
2026-01-07,1504.199951171875,1520.0,1498.0,1510.0,11199340,-0.0038,1552.57,1611.8,1110.42
2026-01-08,1470.5999755859375,1503.9000244140625,1468.800048828125,1500.0,16518684,-0.0196,1542.69,1611.8,1110.42
2026-01-09,1475.300048828125,1479.9000244140625,1465.0,1465.0,8335311,0.007,1529.1,1611.8,1110.42
2026-01-12,1483.199951171875,1485.300048828125,1451.0,1475.300048828125,8883745,0.0054,1515.9,1611.8,1110.42
2026-01-13,1452.800048828125,1485.800048828125,1444.699951171875,1485.0,13499760,-0.0217,1495.97,1611.8,1110.42
2026-01-14,1458.800048828125,1467.0,1440.199951171875,1444.0,8321764,0.0102,1478.93,1611.8,1110.42
2026-01-15,1458.800048828125,1458.800048828125,1458.800048828125,1458.800048828125,0,0.0,1471.96,1611.8,1110.42
2026-01-16,1457.9000244140625,1480.0,1455.0999755859375,1458.800048828125,17167161,-0.0006,1465.34,1611.8,1110.42
2026-01-19,1413.5999755859375,1450.5999755859375,1403.300048828125,1450.5999755859375,20392765,-0.0255,1457.2,1611.8,1110.42
2026-01-20,1394.0,1416.0,1390.0,1410.699951171875,13189498,-0.0118,1445.59,1611.8,1110.42
2026-01-21,1404.5999755859375,1412.9000244140625,1373.0,1389.5,17352720,0.0109,1434.36,1611.8,1110.42
2026-01-22,1402.5,1419.5,1395.0,1410.0999755859375,15721693,-0.0054,1427.17,1611.8,1110.42
2026-01-23,1386.0999755859375,1407.0,1381.0,1401.800048828125,9837802,-0.0112,1416.79,1611.8,1110.42
2026-01-27,1380.5,1391.5999755859375,1368.0,1380.0,26302396,0.0004,1405.6,1611.8,1110.42
2026-01-28,1396.699951171875,1409.9000244140625,1384.9000244140625,1385.0,11121657,0.0084,1396.86,1611.8,1110.42
2026-01-29,1391.0,1402.9000244140625,1384.0,1402.9000244140625,20846683,-0.0085,1393.63,1611.8,1110.42
2026-01-30,1395.4000244140625,1398.0,1378.5,1382.5999755859375,11239835,0.0093,1393.83,1611.8,1110.42
2026-02-02,1390.4000244140625,1392.9000244140625,1335.5,1340.0,15711165,0.0376,1391.8,1611.8,1110.42
2026-02-03,1437.0999755859375,1489.5,1430.199951171875,1473.9000244140625,25456171,-0.025,1396.74,1611.8,1110.42
2026-02-04,1456.800048828125,1464.0,1440.300048828125,1444.0,8333387,0.0089,1406.84,1611.8,1110.42
2026-02-05,1443.4000244140625,1461.5,1439.5,1457.0,11763658,-0.0093,1415.83,1611.8,1110.42
2026-02-06,1450.800048828125,1452.800048828125,1433.5,1441.5,8277304,0.0065,1423.56,1611.8,1110.42
2026-02-09,1461.5999755859375,1465.9000244140625,1453.0,1458.0,5775864,0.0025,1433.64,1611.8,1110.42
2026-02-10,1458.5,1471.0,1452.199951171875,1471.0,10259630,-0.0085,1442.66,1611.8,1110.42
2026-02-11,1468.699951171875,1470.0,1453.5999755859375,1459.5999755859375,7106877,0.0062,1453.84,1611.8,1110.42
2026-02-12,1448.9000244140625,1473.0,1445.5,1470.0,11135399,-0.0144,1455.53,1611.8,1110.42
2026-02-13,1419.5999755859375,1450.699951171875,1416.300048828125,1445.5,10755693,-0.0179,1450.21,1611.8,1110.42
2026-02-16,1437.0999755859375,1439.5999755859375,1409.300048828125,1420.0999755859375,5896514,0.012,1449.31,1611.8,1110.42
2026-02-17,1423.0,1431.800048828125,1418.5999755859375,1431.0999755859375,10731630,-0.0057,1445.34,1611.8,1110.42
2026-02-18,1441.300048828125,1442.0999755859375,1419.199951171875,1427.0,5521096,0.01,1442.44,1611.8,1110.42
